epoch,RMSE_P,RMSE_T,loss,mean_absolute_error,mean_absolute_percentage_error,root_mean_squared_error,val_RMSE_P,val_RMSE_T,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_root_mean_squared_error
25,1129.039306640625,15.898787498474121,0.009366354905068874,0.05563703551888466,26790.677734375,0.09677992761135101,1148.6566162109375,15.895467758178711,0.009479285217821598,0.054993025958538055,21867.865234375,0.09736162424087524
26,1121.3038330078125,15.861525535583496,0.009239626117050648,0.05545420944690704,28171.615234375,0.09612297266721725,1146.386474609375,15.662070274353027,0.009456436149775982,0.05662988871335983,30830.4453125,0.09724421054124832
27,1113.1092529296875,15.91720199584961,0.009116172790527344,0.054906368255615234,28486.560546875,0.09547865390777588,1135.496826171875,15.472856521606445,0.009316624142229557,0.05405421182513237,23014.310546875,0.09652265906333923
28,1114.3143310546875,15.851731300354004,0.009131495840847492,0.05489518120884895,26774.087890625,0.09555885940790176,1134.4976806640625,16.083309173583984,0.009356575086712837,0.05591275542974472,30233.267578125,0.09672939032316208
29,1100.210205078125,15.748315811157227,0.008911342360079288,0.054098814725875854,26806.4375,0.09439990669488907,1119.7132568359375,15.793208122253418,0.0090643847361207,0.05406391620635986,20757.30859375,0.09520706534385681
30,1101.2769775390625,15.659249305725098,0.00891620572656393,0.05429774522781372,26887.490234375,0.09442566335201263,1111.24072265625,15.58127498626709,0.008963565342128277,0.054489925503730774,20182.666015625,0.09467610716819763
31,1101.8448486328125,15.72262191772461,0.008928057737648487,0.054443854838609695,27107.015625,0.09448840469121933,1133.3221435546875,15.549332618713379,0.009235667996108532,0.05341621860861778,25609.224609375,0.09610237926244736
32,1093.241943359375,15.522595405578613,0.008790452033281326,0.05379875749349594,27157.458984375,0.09375741332769394,1121.3966064453125,15.198783874511719,0.009097828529775143,0.05286640301346779,31247.984375,0.09538254141807556
33,1081.8558349609375,15.524279594421387,0.008616963401436806,0.05319875478744507,26061.025390625,0.09282760322093964,1123.6260986328125,15.302169799804688,0.009112260304391384,0.05247426778078079,22753.82421875,0.09545815736055374
34,1085.121826171875,15.427146911621094,0.008663542568683624,0.05323382839560509,26189.5078125,0.09307816624641418,1099.0794677734375,15.120931625366211,0.008762476965785027,0.051543138921260834,20728.298828125,0.09360809624195099
35,1076.589599609375,15.340457916259766,0.008524475619196892,0.05275168642401695,28082.904296875,0.09232808649539948,1103.56494140625,15.592371940612793,0.008885796181857586,0.05306658148765564,20386.0703125,0.09426449984312057
36,1068.6365966796875,15.437431335449219,0.008410441689193249,0.05245433375239372,26547.259765625,0.0917084589600563,1086.0355224609375,15.757625579833984,0.008583936840295792,0.05334862694144249,13351.2998046875,0.09264953434467316
37,1058.7779541015625,15.25374984741211,0.00825697835534811,0.05173278599977493,25633.73828125,0.09086792171001434,1088.2049560546875,15.489628791809082,0.008645706810057163,0.05325812101364136,25442.279296875,0.09298229217529297
38,1057.3984375,15.346053123474121,0.008239219896495342,0.05172579362988472,25747.966796875,0.09077014774084091,1073.9627685546875,15.479085922241211,0.00843117292970419,0.052143990993499756,19347.056640625,0.09182141721248627
39,1057.1273193359375,15.272026062011719,0.008237335830926895,0.051768314093351364,24928.13671875,0.0907597690820694,1069.989501953125,15.162802696228027,0.008324597962200642,0.05000049248337746,27887.734375,0.09123923629522324
40,1039.404541015625,15.10295581817627,0.00796482153236866,0.05047743022441864,25207.619140625,0.08924584835767746,1064.2486572265625,15.388023376464844,0.008263961412012577,0.050996001809835434,25542.916015625,0.09090634435415268
41,1041.9622802734375,15.065650939941406,0.007997171953320503,0.05080322176218033,24893.830078125,0.0894269049167633,1064.49462890625,15.025707244873047,0.008231707848608494,0.04990987479686737,21642.958984375,0.090728759765625
42,1048.898193359375,15.189325332641602,0.008108153007924557,0.05141375958919525,23913.6953125,0.09004528075456619,1069.2364501953125,15.642180442810059,0.008356904610991478,0.05171678215265274,24347.8984375,0.09141609817743301
43,1044.5560302734375,15.135546684265137,0.008045422844588757,0.05116889253258705,24867.49609375,0.08969628065824509,1084.038330078125,16.442102432250977,0.008576152846217155,0.053625110536813736,27807.15234375,0.0926075205206871
44,1032.9736328125,15.061590194702148,0.007871957495808601,0.050321996212005615,26840.169921875,0.0887240543961525,1067.621337890625,15.14776611328125,0.008360043168067932,0.05150572583079338,27894.671875,0.09143327176570892
45,1028.351806640625,15.017799377441406,0.0078003606759011745,0.050182804465293884,23846.857421875,0.08831965178251266,1056.3370361328125,14.899406433105469,0.008168061263859272,0.04950800910592079,23780.537109375,0.0903773307800293
46,1020.1199340820312,14.922513008117676,0.00768448319286108,0.049647845327854156,23658.03515625,0.08766118437051773,1088.1331787109375,15.210841178894043,0.008651076816022396,0.05245456099510193,30624.15234375,0.09301116317510605
47,1029.2666015625,15.061370849609375,0.007818486541509628,0.05039810761809349,25147.8046875,0.08842220902442932,1059.6746826171875,15.408611297607422,0.008207692764699459,0.0519222617149353,22514.345703125,0.09059631824493408
48,1020.1622314453125,14.998557090759277,0.007683092262595892,0.04986483231186867,24759.91796875,0.08765324205160141,1080.033447265625,14.851293563842773,0.008496937341988087,0.0513228140771389,20189.755859375,0.0921788364648819
49,1025.28076171875,14.977394104003906,0.007758782710880041,0.050102218985557556,22530.197265625,0.08808395266532898,1070.914306640625,16.142255783081055,0.008402742445468903,0.054967671632766724,10857.146484375,0.09166647493839264
50,1016.552978515625,14.87165355682373,0.007630849257111549,0.049619656056165695,25104.009765625,0.08735472708940506,1049.814453125,15.068445205688477,0.008059038780629635,0.04891940951347351,31912.09375,0.08977214992046356
51,1014.6139526367188,14.857998847961426,0.00760003924369812,0.04946921020746231,24957.513671875,0.08717820048332214,1026.005615234375,15.306178092956543,0.007694273255765438,0.04919398948550224,13948.083984375,0.08771700412034988
52,1016.3687744140625,14.921989440917969,0.007628316059708595,0.04979177564382553,22887.03515625,0.08734023571014404,1041.5234375,14.894721031188965,0.007959173060953617,0.04933932051062584,22941.9921875,0.08921420574188232
53,1009.4268188476562,14.799468040466309,0.00751875014975667,0.04906921088695526,23275.67578125,0.08671072870492935,1041.51123046875,14.821732521057129,0.0079782260581851,0.049953948706388474,20279.896484375,0.08932091295719147
54,1014.0506591796875,14.827468872070312,0.007588580250740051,0.04954732954502106,23193.5703125,0.08711245656013489,1055.2813720703125,15.575665473937988,0.008170818910002708,0.051325079053640366,30690.455078125,0.0903925821185112
55,1008.27392578125,14.857522010803223,0.007507761474698782,0.04925021156668663,23989.40625,0.08664733916521072,1033.03662109375,14.982413291931152,0.007853122428059578,0.049596089869737625,20264.3984375,0.08861784636974335
56,1005.8701782226562,14.854186058044434,0.0074839042499661446,0.049187395721673965,23197.326171875,0.08650955557823181,1035.7564697265625,15.082494735717773,0.00783184077590704,0.05019262805581093,24363.13671875,0.08849769085645676
57,998.6522216796875,14.814273834228516,0.007371561601758003,0.04887587949633598,24938.791015625,0.0858578011393547,1024.0469970703125,14.813514709472656,0.007672484964132309,0.04851292446255684,29020.298828125,0.087592713534832
58,996.69189453125,14.742648124694824,0.007340519689023495,0.0488269217312336,21706.09375,0.08567683398723602,1041.7344970703125,14.679285049438477,0.007901039905846119,0.04944752901792526,25867.224609375,0.08888779580593109
59,992.5921630859375,14.677538871765137,0.007280494086444378,0.04836975038051605,22749.9375,0.08532580733299255,1030.87939453125,14.66159439086914,0.007776453625410795,0.04953882843255997,27041.515625,0.08818420022726059
60,986.7156372070312,14.603395462036133,0.00720092561095953,0.04809264466166496,19450.5078125,0.08485826849937439,1022.9566040039062,14.795634269714355,0.0077744340524077415,0.048717767000198364,17864.29296875,0.08817275613546371
61,991.1507568359375,14.648096084594727,0.00725516164675355,0.04838282987475395,23787.26953125,0.0851772353053093,1014.0712280273438,14.938712120056152,0.0075944941490888596,0.04916699230670929,15776.2587890625,0.08714639395475388
62,989.5640869140625,14.67186164855957,0.0072454288601875305,0.04838751628994942,22885.02734375,0.08512008190155029,1037.197265625,14.840818405151367,0.007873749360442162,0.05101481080055237,12064.5107421875,0.08873414248228073
63,995.906494140625,14.692439079284668,0.007327556610107422,0.048864398151636124,22498.380859375,0.08560114353895187,1029.5579833984375,14.687092781066895,0.007774191442877054,0.048545174300670624,18968.865234375,0.08817137777805328
64,973.361328125,14.519965171813965,0.007011990994215012,0.04746974632143974,22942.203125,0.08373763412237167,1011.7578125,14.445906639099121,0.007492165081202984,0.04748474806547165,17116.33203125,0.0865572914481163
65,975.55615234375,14.475059509277344,0.007042018696665764,0.047614287585020065,20745.0625,0.08391673862934113,1001.2914428710938,14.592445373535156,0.007390312384814024,0.04765675961971283,21312.287109375,0.08596692979335785
66,971.5454711914062,14.502274513244629,0.006984565407037735,0.047293826937675476,22144.958984375,0.08357370644807816,1061.66796875,14.812403678894043,0.008210061118006706,0.05068262293934822,14922.7734375,0.09060938656330109
67,972.1516723632812,14.50660514831543,0.006993463262915611,0.04744856804609299,22349.59765625,0.08362692594528198,1001.265869140625,14.783953666687012,0.007467146962881088,0.048236291855573654,18718.978515625,0.08641265332698822
68,972.6372680664062,14.6386079788208,0.007004301529377699,0.04780416935682297,21864.767578125,0.08369170874357224,1000.6618041992188,14.512768745422363,0.007378274574875832,0.047045882791280746,14257.3818359375,0.08589688688516617
69,967.7785034179688,14.449501037597656,0.006931861862540245,0.047352295368909836,18974.19140625,0.08325780183076859,1001.46826171875,14.485295295715332,0.007351240608841181,0.047513339668512344,18963.55859375,0.0857393741607666
70,965.80419921875,14.415227890014648,0.006907056551426649,0.04713708907365799,22064.98828125,0.08310870826244354,982.5205078125,14.502584457397461,0.0071220374666154385,0.04628751799464226,19533.125,0.08439216762781143
71,955.8379516601562,14.412420272827148,0.006765262223780155,0.046711478382349014,21093.744140625,0.08225121349096298,1002.2924194335938,14.644230842590332,0.00742045184597373,0.048150528222322464,24684.71875,0.08614204823970795
72,950.5042114257812,14.278724670410156,0.006696274038404226,0.04615667462348938,22172.599609375,0.08183076232671738,986.2633056640625,14.689530372619629,0.007163533940911293,0.04721227288246155,12780.1748046875,0.08463766425848007
73,950.6343994140625,14.351998329162598,0.006698364391922951,0.046463508158922195,23224.3984375,0.0818435326218605,981.5601196289062,14.508923530578613,0.007130758836865425,0.04708067700266838,14080.4638671875,0.0844438225030899
74,943.36669921875,14.209195137023926,0.006591706536710262,0.04601064696907997,19873.267578125,0.08118932694196701,989.16064453125,14.521659851074219,0.007240080740302801,0.04631974175572395,9540.912109375,0.08508866280317307
75,949.8850708007812,14.310616493225098,0.006688164081424475,0.046470191329717636,21202.611328125,0.08178119361400604,1012.1737060546875,14.818168640136719,0.007485411129891872,0.04924476891756058,21194.37109375,0.08651827275753021
76,945.464111328125,14.267199516296387,0.006628002971410751,0.04630744084715843,19415.015625,0.08141254633665085,985.2716674804688,14.408391952514648,0.0071376021951437,0.04736173525452614,11767.396484375,0.08448433130979538
77,929.728271484375,14.24893856048584,0.006417504977434874,0.045429423451423645,21277.833984375,0.08010932803153992,975.1048583984375,14.351859092712402,0.006967451423406601,0.04662153869867325,15416.669921875,0.08347126096487045
78,939.1558837890625,14.23669719696045,0.006542871240526438,0.04584342986345291,22574.3671875,0.08088801801204681,968.4180297851562,14.22942066192627,0.006901174318045378,0.04514724761247635,19819.71875,0.08307331055402756
79,930.085205078125,14.153343200683594,0.006420848425477743,0.04553346708416939,20195.85546875,0.0801301971077919,970.1365966796875,14.316892623901367,0.006878368090838194,0.04572948068380356,19104.408203125,0.08293592929840088
80,926.1022338867188,14.154003143310547,0.006368357688188553,0.045177046209573746,21143.88671875,0.07980199158191681,999.2742919921875,14.532544136047363,0.007357265334576368,0.04754239693284035,27405.857421875,0.0857745036482811
81,936.4713745117188,14.201910018920898,0.0065045966766774654,0.045608825981616974,21219.412109375,0.08065108209848404,975.6325073242188,14.594270706176758,0.006992470473051071,0.04729251563549042,28531.833984375,0.08362099528312683
82,923.8868408203125,14.11313533782959,0.006341221742331982,0.04520873352885246,21919.505859375,0.07963178306818008,962.995849609375,14.271587371826172,0.006772320251911879,0.04539552703499794,16453.712890625,0.08229410648345947
83,917.6922607421875,13.944218635559082,0.006253486964851618,0.044610973447561264,21060.091796875,0.07907899469137192,971.04150390625,14.184041023254395,0.006892958655953407,0.04524921998381615,20498.484375,0.08302384614944458
84,907.375244140625,13.839766502380371,0.0061074551194906235,0.04405364766716957,19653.595703125,0.0781502053141594,946.2152099609375,14.292824745178223,0.006618909537792206,0.04500463977456093,19556.71484375,0.08135667443275452
85,919.5498657226562,13.970735549926758,0.00627537677064538,0.04493272677063942,21343.462890625,0.07921727746725082,950.8419189453125,14.237598419189453,0.006621451582759619,0.045058201998472214,13167.482421875,0.08137230575084686
86,909.10791015625,13.917549133300781,0.0061358739621937275,0.04430447891354561,20561.77734375,0.07833182066679001,945.8050537109375,14.145744323730469,0.006598029285669327,0.04493321478366852,15084.98828125,0.08122824877500534
87,910.16162109375,13.872079849243164,0.006148786284029484,0.04414151981472969,22157.228515625,0.0784142017364502,937.9044799804688,14.174643516540527,0.006541671697050333,0.0448213629424572,11899.826171875,0.08088060468435287
88,911.3627319335938,13.954049110412598,0.0061665745452046394,0.04436482861638069,20338.580078125,0.0785275399684906,979.6214599609375,15.028732299804688,0.007057332433760166,0.04757948964834213,17086.958984375,0.08400793373584747
89,913.78662109375,13.987868309020996,0.006191511172801256,0.04465818777680397,19693.857421875,0.07868615537881851,943.9442138671875,13.989616394042969,0.006581000983715057,0.04488546401262283,14139.4453125,0.08112337440252304
90,907.2588500976562,13.844707489013672,0.006111958064138889,0.04419579729437828,22922.025390625,0.0781790092587471,944.3367309570312,14.143014907836914,0.006558541674166918,0.044242992997169495,17827.33984375,0.08098482340574265
91,908.8142700195312,13.761541366577148,0.006122846156358719,0.044303081929683685,19735.384765625,0.07824862003326416,964.4879150390625,14.28701400756836,0.0067883264273405075,0.046042971312999725,12357.3837890625,0.08239129930734634
92,903.2966918945312,13.749314308166504,0.006060437299311161,0.04389663413167,20532.529296875,0.07784880697727203,988.1646728515625,14.50059700012207,0.0071463314816355705,0.04762370139360428,13929.7607421875,0.08453597873449326
93,885.8817749023438,13.618243217468262,0.00582950608804822,0.042809974402189255,20826.4609375,0.07635120302438736,955.8099365234375,14.039718627929688,0.006708104163408279,0.04468263313174248,17793.4140625,0.08190301805734634
94,893.6988525390625,13.747312545776367,0.005937013775110245,0.043566279113292694,20944.341796875,0.07705201953649521,954.2757568359375,13.93285846710205,0.006630378309637308,0.04495818912982941,23624.57421875,0.08142713457345963
95,891.1324462890625,13.679115295410156,0.005898673553019762,0.0433533675968647,21153.1796875,0.0768028199672699,933.3201293945312,14.484151840209961,0.006397423334419727,0.043846018612384796,24024.55078125,0.0799838975071907
96,895.6231689453125,13.764799118041992,0.005954863969236612,0.04389891028404236,19549.91796875,0.07716776430606842,953.6239624023438,14.24721908569336,0.006677654571831226,0.04593728110194206,19166.728515625,0.08171691000461578
97,893.9598388671875,13.787315368652344,0.005937353242188692,0.04369631037116051,23612.046875,0.0770542249083519,931.7583618164062,14.22336483001709,0.006366635672748089,0.044840335845947266,15418.1484375,0.07979120314121246
98,890.6190185546875,13.587406158447266,0.005883761681616306,0.04320397600531578,20772.484375,0.0767056792974472,933.9122924804688,13.901612281799316,0.00640384666621685,0.04457497224211693,24454.060546875,0.08002404123544693
99,885.6582641601562,13.565404891967773,0.0058235726319253445,0.042986199259757996,19921.40625,0.07631233334541321,957.17529296875,14.05687141418457,0.0067258612252771854,0.044654540717601776,22697.169921875,0.08201135694980621
100,883.6205444335938,13.622108459472656,0.005798899568617344,0.04309922829270363,19628.28515625,0.07615050673484802,918.7639770507812,13.808015823364258,0.006254046224057674,0.04331434890627861,16405.154296875,0.07908252626657486
101,883.0762329101562,13.56164836883545,0.005792503710836172,0.042942777276039124,21013.400390625,0.07610850036144257,932.3156127929688,14.601766586303711,0.006449893116950989,0.045171648263931274,26417.271484375,0.08031123131513596
102,890.4244995117188,13.5904541015625,0.00588690210133791,0.04345087707042694,17943.556640625,0.07672615349292755,941.4459838867188,14.306068420410156,0.006533736363053322,0.0454116128385067,17996.826171875,0.08083152770996094
103,878.1556396484375,13.49560546875,0.005731246899813414,0.04265345633029938,19747.01953125,0.07570499926805496,941.5919189453125,14.466930389404297,0.006596575025469065,0.045493509620428085,18021.26953125,0.08121930062770844
104,887.7489013671875,13.493941307067871,0.005855286493897438,0.04321238026022911,18653.541015625,0.07651984691619873,928.0979614257812,14.089898109436035,0.006289133336395025,0.04359561204910278,14575.4580078125,0.07930406183004379
105,889.0552978515625,13.538528442382812,0.005862334277480841,0.043380822986364365,18825.375,0.07656587660312653,922.75634765625,13.971263885498047,0.006242535077035427,0.043326813727617264,15324.20703125,0.07900971174240112
106,872.8790893554688,13.473681449890137,0.005666018929332495,0.04236442223191261,20246.365234375,0.07527296245098114,939.862548828125,13.89786434173584,0.00649262685328722,0.04549143463373184,22426.947265625,0.0805768370628357
107,880.2344970703125,13.466102600097656,0.005758851766586304,0.04296442121267319,19893.314453125,0.07588709890842438,927.229248046875,13.936775207519531,0.0063029867596924305,0.043710049241781235,22501.328125,0.07939135283231735
108,881.5551147460938,13.592352867126465,0.005782451014965773,0.04299520328640938,18027.892578125,0.07604242861270905,910.5848388671875,13.74551010131836,0.00613970123231411,0.04280272126197815,14585.626953125,0.07835624366998672
109,870.0639038085938,13.401761054992676,0.005628067068755627,0.042350929230451584,20577.888671875,0.0750204473733902,913.1339721679688,14.01057243347168,0.006171414162963629,0.04344543069601059,22142.189453125,0.07855834811925888
110,865.6998291015625,13.377747535705566,0.005571145564317703,0.04215050861239433,19155.84375,0.07464011013507843,922.5396118164062,14.000513076782227,0.006209371145814657,0.043290384113788605,23018.48046875,0.07879956811666489
111,873.4642333984375,13.402379035949707,0.005669440142810345,0.042545974254608154,18497.32421875,0.07529568672180176,913.6264038085938,14.066558837890625,0.006129714660346508,0.04372759535908699,22011.439453125,0.07829249650239944
112,864.7435302734375,13.291309356689453,0.005553069058805704,0.041839439421892166,17684.115234375,0.07451891154050827,907.1484375,13.838953971862793,0.006066939793527126,0.04316188395023346,15730.7744140625,0.0778905600309372
113,880.4566040039062,13.4373197555542,0.005752595141530037,0.042842477560043335,21178.443359375,0.0758458599448204,948.6246337890625,13.731281280517578,0.006656700279563665,0.044647522270679474,22104.82421875,0.08158860355615616
114,866.3341064453125,13.433862686157227,0.005578990560024977,0.04225273057818413,18980.42578125,0.07469263672828674,897.5448608398438,13.672338485717773,0.006012198980897665,0.04257411137223244,19860.9296875,0.0775383710861206
115,862.3859252929688,13.247980117797852,0.0055231936275959015,0.04169883951544762,20327.884765625,0.07431820034980774,915.09814453125,13.900867462158203,0.006198571063578129,0.044235095381736755,17303.8671875,0.0787310004234314
116,869.84375,13.309836387634277,0.005616767797619104,0.04232402890920639,18794.333984375,0.07494509965181351,927.2353515625,13.988563537597656,0.006319306790828705,0.04455063119530678,12519.8095703125,0.07949406653642654
117,860.6008911132812,13.36352825164795,0.005510873626917601,0.042036864906549454,18023.509765625,0.07423526048660278,891.3711547851562,13.672301292419434,0.005849864333868027,0.04181458801031113,15917.4677734375,0.07648439705371857
118,855.3843383789062,13.273994445800781,0.005445678718388081,0.04157228395342827,18933.30078125,0.07379484176635742,913.4352416992188,13.978135108947754,0.006094993557780981,0.044442322105169296,21377.7578125,0.07807043939828873
119,856.3204956054688,13.27746868133545,0.00545431999489665,0.041463159024715424,17827.5703125,0.07385336607694626,930.6920166015625,13.76314640045166,0.006295375991612673,0.04424512758851051,22490.841796875,0.07934340834617615
120,856.4911499023438,13.162936210632324,0.005448529962450266,0.041536711156368256,17543.669921875,0.07381416112184525,906.9559936523438,14.100423812866211,0.006082943174988031,0.04357380047440529,14916.6611328125,0.07799322158098221
121,858.369873046875,13.219367980957031,0.005478681530803442,0.04174983501434326,18349.873046875,0.07401811331510544,926.185546875,14.025701522827148,0.006313605699688196,0.04528985545039177,26394.439453125,0.07945819944143295
122,853.459228515625,13.19991683959961,0.005418405402451754,0.041592858731746674,20554.390625,0.07360982149839401,941.046875,13.546935081481934,0.006467893719673157,0.044156529009342194,26527.091796875,0.08042321354150772
123,862.6466674804688,13.21567153930664,0.005526709835976362,0.04198938608169556,18302.8671875,0.07434184104204178,918.4329833984375,13.677347183227539,0.006202024407684803,0.04280545189976692,14979.673828125,0.07875293493270874
124,860.235595703125,13.155851364135742,0.005496479105204344,0.0418303944170475,19305.880859375,0.07413824647665024,928.7804565429688,13.698651313781738,0.006308658514171839,0.044147785753011703,19319.0625,0.07942706346511841
125,858.1918334960938,13.258230209350586,0.0054783266969025135,0.0418274812400341,18114.177734375,0.07401572167873383,922.2153930664062,14.095539093017578,0.006276991683989763,0.045296378433704376,24054.84765625,0.07922746986150742
126,848.1612548828125,13.09571361541748,0.005346067249774933,0.04119159281253815,18262.509765625,0.07311680912971497,887.7876586914062,13.765481948852539,0.005850337911397219,0.042385708540678024,8874.025390625,0.07648750394582748
127,863.8495483398438,13.301959991455078,0.005552610382437706,0.042398691177368164,18647.138671875,0.07451584190130234,909.1557006835938,13.68953800201416,0.0060446178540587425,0.04329365864396095,10817.03515625,0.07774714380502701
